,chr,pos,region_x,gene_x,Not_annot,prom_gene,prom_region,promoter,pseudogene,snRNA,tRNA,lnc_RNA,snoRNA,rRNA,miRNA,exon,3'UTR,5'UTR,alternative UTR,intron,num_gene_hit,accunted_for,check
4504,NW_022145607.1,2391461,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,NW_022145607.1,2877816,['not_annot'],[nan],0,['LOC105439802'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4506,NW_022145607.1,3002486,['intron'],['LOC105439799'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4507,NW_022145607.1,3008432,['intron'],['LOC105439799'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4508,NW_022145607.1,3232690,['exon'],['LOC105439231'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4509,NW_022145607.1,3233584,['exon'],['LOC105439231'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4510,NW_022145607.1,3412024,['intron'],['LOC115928028'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4511,NW_022145607.1,3417685,['not_annot'],[nan],0,['LOC115928028'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4512,NW_022145607.1,3455090,"[""3'UTR""]",['LOC762529'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4513,NW_022145607.1,3463164,['intron'],['LOC762529'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4514,NW_022145607.1,3512694,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,NW_022145607.1,3525082,['intron'],['LOC105444439'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4516,NW_022145607.1,3691472,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,NW_022145607.1,3808422,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,NW_022145607.1,3850914,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,NW_022145607.1,3852208,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,NW_022145607.1,3909649,"[""3'UTR""]",['LOC579779'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4521,NW_022145607.1,3940435,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,NW_022145607.1,3959318,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,NW_022145607.1,3966204,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,NW_022145607.1,4009620,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,NW_022145607.1,4024514,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,NW_022145607.1,4041119,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,NW_022145607.1,4063229,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,NW_022145607.1,4298523,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,NW_022145607.1,4311914,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,NW_022145607.1,4324072,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,NW_022145607.1,4324345,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,NW_022145607.1,4335401,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,NW_022145607.1,4379760,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,NW_022145607.1,4670788,['lnc_RNA'],['115928240'],0,['115928341'],['lnc_RNA'],1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4535,NW_022145607.1,4800170,['exon'],['LOC115928356'],0,['LOC115928187'],['protein_coding'],1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4536,NW_022145607.1,4801372,"[""3'UTR""]",['LOC115928356'],0,['LOC115928187'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4537,NW_022145607.1,4922077,['intron'],['LOC574628'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4538,NW_022145607.1,4922676,['exon'],['LOC574628'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4539,NW_022145607.1,4997927,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,NW_022145607.1,5076515,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,NW_022145607.1,5079105,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,NW_022145607.1,5080596,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,NW_022145607.1,5130355,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,NW_022145607.1,5216670,['not_annot'],[nan],0,['LOC105439702'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4545,NW_022145607.1,5216706,['not_annot'],[nan],0,['LOC105439702'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4546,NW_022145607.1,5239413,"[""3'UTR""]",['LOC577146'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4547,NW_022145607.1,5241170,['intron'],['LOC577146'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4548,NW_022145607.1,5250235,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,NW_022145607.1,5253645,['exon'],['LOC115928132'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4550,NW_022145607.1,5400934,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,NW_022145607.1,5421338,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,NW_022145607.1,7623942,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,NW_022145607.1,7647476,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,NW_022145607.1,7758183,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,NW_022145607.1,7840823,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,NW_022145607.1,7884357,['not_annot'],[nan],0,['LOC373468'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4557,NW_022145607.1,8145664,['exon'],['LOC577676'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4558,NW_022145607.1,8145679,['exon'],['LOC577676'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4559,NW_022145607.1,8164335,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,NW_022145607.1,8167102,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,NW_022145607.1,8308504,['intron'],['LOC577740'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4562,NW_022145607.1,10213080,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,NW_022145607.1,10405605,['exon'],['LOC100890048'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4564,NW_022145607.1,11225470,['intron'],['LOC762743'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4565,NW_022145607.1,12141855,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,NW_022145607.1,12150922,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,NW_022145607.1,12150979,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,NW_022145607.1,12160906,['intron'],['LOC105446915'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4569,NW_022145607.1,12578512,"[""3'UTR""]",['LOC105436610'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4570,NW_022145607.1,12648936,['intron'],['LOC590679'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4571,NW_022145607.1,12707164,['intron'],['LOC587196'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4572,NW_022145607.1,12714472,['intron'],['LOC587196'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4573,NW_022145607.1,12732657,['intron'],['LOC587196'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4574,NW_022145607.1,12732662,['intron'],['LOC587196'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4575,NW_022145607.1,12749366,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,NW_022145607.1,12924219,['intron'],['LOC582001'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4577,NW_022145607.1,13032801,"[""3'UTR""]",['LOC592876'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4578,NW_022145607.1,13183479,"[""3'UTR""]",['LOC593212'],0,['LOC115928152'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4579,NW_022145607.1,13183884,"[""3'UTR""]",['LOC593212'],0,['LOC115928152'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4580,NW_022145607.1,13199036,['intron'],['LOC593212'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4581,NW_022145607.1,13245949,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,NW_022145607.1,13359496,['intron'],['LOC585524'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4583,NW_022145607.1,13400737,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,NW_022145607.1,13402659,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,NW_022145607.1,13471173,"[""3'UTR""]",['LOC100889022'],0,['LOC100889098'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4586,NW_022145607.1,13475023,['not_annot'],[nan],0,['LOC100889022'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4587,NW_022145607.1,13651347,['intron'],['LOC115927868'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4588,NW_022145607.1,13673729,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,NW_022145607.1,13763511,"[""3'UTR""]",['LOC576674'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4590,NW_022145607.1,13777994,"[""3'UTR""]",['LOC576448'],0,['LOC105439761'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4591,NW_022145607.1,13785300,['intron'],['LOC576448'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4592,NW_022145607.1,13807757,['intron'],['LOC576448'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4593,NW_022145607.1,13957781,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,NW_022145607.1,14160509,['not_annot'],[nan],0,['LOC753597'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4595,NW_022145607.1,14162048,['intron'],['LOC753597'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4596,NW_022145607.1,14163567,['intron'],['LOC753597'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4597,NW_022145607.1,14292121,['not_annot'],[nan],0,['LOC589923'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4598,NW_022145607.1,14306758,['intron'],['LOC100892041'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4599,NW_022145607.1,14310261,['intron'],['LOC100892041'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4600,NW_022145607.1,14432055,['intron'],['LOC578639'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4601,NW_022145607.1,14462510,['intron'],['LOC100892258'],0,['LOC756287'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4602,NW_022145607.1,14483153,['not_annot'],[nan],0,['LOC582691'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4603,NW_022145607.1,14587156,['not_annot'],[nan],0,['LOC100889081'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4604,NW_022145607.1,14880744,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,NW_022145607.1,15007191,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,NW_022145607.1,15068041,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,NW_022145607.1,15118548,['exon'],['LOC575877'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4608,NW_022145607.1,15723266,['intron'],['LOC105439512'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4609,NW_022145607.1,16023414,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,NW_022145607.1,16434022,['exon'],['LOC115927881'],0,['LOC105436608'],['protein_coding'],1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4611,NW_022145607.1,17884359,['exon'],['LOC100889820'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4612,NW_022145607.1,17926710,['exon'],['LOC100889961'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4613,NW_022145607.1,18240293,['intron'],['LOC105447515'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4614,NW_022145607.1,18393162,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,NW_022145607.1,18393405,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,NW_022145607.1,18428424,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,NW_022145607.1,18431361,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,NW_022145607.1,18432742,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,NW_022145607.1,18456701,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,NW_022145607.1,19703022,['intron'],['LOC762594'],0,['LOC115918108'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4621,NW_022145607.1,20186597,['intron'],['LOC100892647'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4622,NW_022145607.1,20186654,['intron'],['LOC100892647'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4623,NW_022145607.1,20186671,['intron'],['LOC100892647'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4624,NW_022145607.1,20212577,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,NW_022145607.1,20339055,"[""3'UTR""]",['LOC757218'],0,['LOC115928287'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4626,NW_022145607.1,20366919,['intron'],['LOC757218'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4627,NW_022145607.1,20470161,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,NW_022145607.1,20624335,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,NW_022145607.1,20632593,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,NW_022145607.1,20658152,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,NW_022145607.1,20680685,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,NW_022145607.1,20717556,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,NW_022145607.1,22280260,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,NW_022145607.1,22280326,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,NW_022145607.1,22295095,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,NW_022145607.1,22496181,['intron'],['LOC100889435'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4637,NW_022145607.1,22508295,['intron'],['LOC100889435'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4638,NW_022145607.1,22603354,['intron'],['LOC589657'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4639,NW_022145607.1,22768496,"[""5'UTR""]",['LOC589710'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4640,NW_022145607.1,22779765,['intron'],['LOC592403'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4641,NW_022145607.1,22781151,['intron'],['LOC592403'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4642,NW_022145607.1,22781352,['intron'],['LOC592403'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4643,NW_022145607.1,22808681,['intron'],['LOC100889729'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4644,NW_022145607.1,22903341,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,NW_022145607.1,22926775,['exon'],['LOC590527'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4646,NW_022145607.1,23093801,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,NW_022145607.1,23121092,"[""3'UTR""]",['LOC115928302'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4648,NW_022145607.1,23478637,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,NW_022145607.1,23479958,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,NW_022145607.1,23597741,['exon'],['LOC580818'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4651,NW_022145607.1,23597789,['exon'],['LOC580818'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4652,NW_022145607.1,23603477,['intron'],['LOC580818'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4653,NW_022145607.1,23875878,['intron'],['LOC577843'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4654,NW_022145607.1,23876622,['exon'],['LOC577843'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4655,NW_022145607.1,23969779,['intron'],['LOC583081'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4656,NW_022145607.1,25344650,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,NW_022145607.1,25552245,['exon'],['LOC100893663'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4658,NW_022145607.1,25697709,['exon'],['LOC100889052'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4659,NW_022145607.1,25701623,"[""3'UTR""]",['LOC587822'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4660,NW_022145607.1,27338063,"[""3'UTR""]",['LOC753935'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4661,NW_022145607.1,27376780,['intron'],['LOC753935'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4662,NW_022145607.1,27378968,['intron'],['LOC753935'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4663,NW_022145607.1,27524649,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,NW_022145607.1,27571004,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,NW_022145607.1,27576607,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,NW_022145607.1,27579936,['intron'],['LOC754026'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4667,NW_022145607.1,27679854,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,NW_022145607.1,27709576,['intron'],['LOC581478'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4669,NW_022145607.1,27744502,['intron'],['LOC115918908'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4670,NW_022145607.1,27750671,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,NW_022145607.1,27750672,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,NW_022145607.1,28121579,['not_annot'],[nan],0,['LOC105444773'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4673,NW_022145607.1,28157924,['not_annot'],[nan],0,['LOC115927937'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4674,NW_022145607.1,28165268,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,NW_022145607.1,28179974,['not_annot'],[nan],0,['LOC100891966'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4676,NW_022145607.1,28533269,['exon'],['LOC754172'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4677,NW_022145607.1,28563803,['intron'],['LOC754172'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4678,NW_022145607.1,28736453,['intron'],['LOC105437701'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4679,NW_022145607.1,28773726,['alternative UTR'],['LOC105437697'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4680,NW_022145607.1,28998892,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,NW_022145607.1,29005884,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,NW_022145607.1,29005956,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,NW_022145607.1,29007446,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,NW_022145607.1,29349220,"[""5'UTR""]",['LOC587311'],0,['LOC587289'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4685,NW_022145607.1,29393456,['intron'],['LOC100890709'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4686,NW_022145607.1,29542627,['exon'],['LOC764715'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4687,NW_022145607.1,29664490,['exon'],['LOC577916'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4688,NW_022145607.1,29836591,['intron'],['LOC105441422'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4689,NW_022145607.1,29858188,"[""5'UTR""]",['LOC105437745'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4690,NW_022145607.1,29858826,['exon'],['LOC105437745'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4691,NW_022145607.1,29897097,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,NW_022145607.1,30284379,"[""3'UTR""]",['LOC586167'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4693,NW_022145607.1,30520475,['intron'],['LOC762877'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4694,NW_022145607.1,30686636,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,NW_022145607.1,30893260,"[""3'UTR""]",['LOC100888341'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4696,NW_022145607.1,30911005,['exon'],['LOC373368'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4697,NW_022145607.1,31127600,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,NW_022145607.1,31155957,['not_annot'],[nan],0,['LOC105447576'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4699,NW_022145607.1,31163240,['exon'],['LOC115927947'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4700,NW_022145607.1,31176361,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,NW_022145607.1,31279994,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,NW_022145607.1,31283309,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,NW_022145607.1,31324550,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,NW_022145607.1,31326339,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,NW_022145607.1,31386475,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
